id,titulopincipal,titulooriginal,anolancamento,tempominutos,genero,notamedia,numerovotos,generoartista,nomeartista,profissao
tt1217589,Love Is Elsewhere,Oi ching maan sui,2008,98,Romance,5.7,65,actor,Pak-Yu Chan,actor
tt1217589,Love Is Elsewhere,Oi ching maan sui,2008,98,Romance,5.7,65,actress,Sherman Chung,actress
tt1217589,Love Is Elsewhere,Oi ching maan sui,2008,98,Romance,5.7,65,actor,Cheuk-lap Hung,actor
tt1217589,Love Is Elsewhere,Oi ching maan sui,2008,98,Romance,5.7,65,actor,Pak-ho Chau,"actor,soundtrack"
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actress,Zen,actress
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actor,Charles Tu,actor
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actor,Daniel Chezi,actor
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actor,Uriah See,actor
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actor,Abbey Abimbola,"actor,writer,director"
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actor,Teng Yuan,
tt12196092,In My Heart,In My Heart,2018,105,Romance,6.4,10,actor,Huang Yi Fei,actor
tt1219746,Anhoni,Anhoni,1973,\N,Romance,1.9,20,actor,Sajan,actor
tt1219746,Anhoni,Anhoni,1973,\N,Romance,1.9,20,actor,Lehri,actor
tt1219746,Anhoni,Anhoni,1973,\N,Romance,1.9,20,actor,Waheed Murad,"actor,producer,writer"
tt1219746,Anhoni,Anhoni,1973,\N,Romance,1.9,20,actress,Seema Begum,actress
tt1219746,Anhoni,Anhoni,1973,\N,Romance,1.9,20,actress,Aaliya,actress
tt1221125,Sunny Spells,Le bruit des gens autour,2008,107,Romance,6.2,128,actor,Bruno Todeschini,actor
tt1221125,Sunny Spells,Le bruit des gens autour,2008,107,Romance,6.2,128,actress,Linh-Dan Pham,"actress,soundtrack"
tt1221125,Sunny Spells,Le bruit des gens autour,2008,107,Romance,6.2,128,actor,Frédéric Andrau,actor
tt1221125,Sunny Spells,Le bruit des gens autour,2008,107,Romance,6.2,128,actress,Emma de Caunes,"actress,director,writer"
tt12235966,Killing Karma,Killing Karma,2018,60,Romance,6.4,5,actress,Kari Arakaki,actress
tt12235966,Killing Karma,Killing Karma,2018,60,Romance,6.4,5,actor,Anthony Esteban,actor
tt12235966,Killing Karma,Killing Karma,2018,60,Romance,6.4,5,actor,Randall Galius Jr.,"actor,director,writer"
tt12235966,Killing Karma,Killing Karma,2018,60,Romance,6.4,5,actor,Gabe Ramirez,actor
tt12282354,Matthew Bourne's the Red Shoes,Matthew Bourne's the Red Shoes,2020,97,Romance,7.4,69,actor,Adam Cooper,actor
tt12282354,Matthew Bourne's the Red Shoes,Matthew Bourne's the Red Shoes,2020,97,Romance,7.4,69,actor,Liam Mower,"actor,soundtrack"
tt12282354,Matthew Bourne's the Red Shoes,Matthew Bourne's the Red Shoes,2020,97,Romance,7.4,69,actor,Dominic North,actor
tt12282354,Matthew Bourne's the Red Shoes,Matthew Bourne's the Red Shoes,2020,97,Romance,7.4,69,actress,Ashley Shaw,actress
tt12282354,Matthew Bourne's the Red Shoes,Matthew Bourne's the Red Shoes,2020,97,Romance,7.4,69,actress,Michela Meazza,actress
tt12282354,Matthew Bourne's the Red Shoes,Matthew Bourne's the Red Shoes,2020,97,Romance,7.4,69,actor,Glenn Graham,actor
tt1230544,Konchem Ishtam Konchem Kashtam,Konchem Ishtam Konchem Kashtam,2009,165,Romance,7.0,1194,actor,Siddharth,"actor,music_department,soundtrack"
tt1230544,Konchem Ishtam Konchem Kashtam,Konchem Ishtam Konchem Kashtam,2009,165,Romance,7.0,1194,actress,Tamannaah Bhatia,actress
tt1230544,Konchem Ishtam Konchem Kashtam,Konchem Ishtam Konchem Kashtam,2009,165,Romance,7.0,1194,actor,Prakash Raj,"actor,producer,director"
tt1230544,Konchem Ishtam Konchem Kashtam,Konchem Ishtam Konchem Kashtam,2009,165,Romance,7.0,1194,actress,Ramya Krishnan,"actress,soundtrack"
tt12319706,Cam Girls,Cam Girls,2021,85,Romance,2.9,348,actress,Abi Casson Thompson,
tt12319706,Cam Girls,Cam Girls,2021,85,Romance,2.9,348,actor,Richard Kovacs,"actor,producer"
tt12319706,Cam Girls,Cam Girls,2021,85,Romance,2.9,348,actor,Stephen Aaron-Sipple,actor
tt12319706,Cam Girls,Cam Girls,2021,85,Romance,2.9,348,actress,Barbara Dabson,actress
tt1233458,Lovers of 6 Years,6 nyeon-jjae yeonae-jung,2008,103,Romance,5.8,317,actress,Cha Hyeon-jeong,actress
tt1233458,Lovers of 6 Years,6 nyeon-jjae yeonae-jung,2008,103,Romance,5.8,317,actor,Seong-rok Sin,actor
tt1233458,Lovers of 6 Years,6 nyeon-jjae yeonae-jung,2008,103,Romance,5.8,317,actress,Ha-neul Kim,actress
tt1233458,Lovers of 6 Years,6 nyeon-jjae yeonae-jung,2008,103,Romance,5.8,317,actor,Yoon Kyesang,actor
tt1235446,Summer Breeze,Summer Breeze,2008,\N,Romance,6.7,20,actress,Chelsea Olivia,actress
tt1235446,Summer Breeze,Summer Breeze,2008,\N,Romance,6.7,20,actress,Ira Wibowo,actress
tt1235446,Summer Breeze,Summer Breeze,2008,\N,Romance,6.7,20,actor,Mathias Muchus,"actor,director,writer"
tt1235446,Summer Breeze,Summer Breeze,2008,\N,Romance,6.7,20,actor,Mischa Chandrawinata,actor
tt1235446,Summer Breeze,Summer Breeze,2008,\N,Romance,6.7,20,actor,Marcel Chandrawinata,actor
tt1236199,The Greatest Song,The Greatest Song,2009,107,Romance,7.3,60,actor,Joe Clair,"miscellaneous,actor,composer"
tt1236199,The Greatest Song,The Greatest Song,2009,107,Romance,7.3,60,actress,Sahr Ali,actress
tt1236199,The Greatest Song,The Greatest Song,2009,107,Romance,7.3,60,actress,Aida Rodriguez,"producer,actress,writer"
tt1236199,The Greatest Song,The Greatest Song,2009,107,Romance,7.3,60,actor,Lamman Rucker,"actor,producer,music_department"
tt1236216,Sangamam,Sangamam,2008,\N,Romance,8.3,12,actress,Sindhura Gadde,actress
tt1236216,Sangamam,Sangamam,2008,\N,Romance,8.3,12,actress,Anitha Gogineni,actress
tt1236216,Sangamam,Sangamam,2008,\N,Romance,8.3,12,actor,Brahmanandam,"actor,music_department,soundtrack"
tt1236216,Sangamam,Sangamam,2008,\N,Romance,8.3,12,actress,Padma Divakaruni,actress
tt1238282,Anything for You,Anything for You,2010,90,Romance,6.2,39,actor,Aaron Mathias,actor
tt1238282,Anything for You,Anything for You,2010,90,Romance,6.2,39,actress,Juliana Fine,"actress,producer,miscellaneous"
tt1238282,Anything for You,Anything for You,2010,90,Romance,6.2,39,actress,Pooja Kumar,"actress,producer,casting_director"
tt1238282,Anything for You,Anything for You,2010,90,Romance,6.2,39,actor,Sam Ghosh,"writer,actor,miscellaneous"
tt1240913,Outside the Window,Chuang wai,1973,108,Romance,6.5,49,actor,Han Chin,"actor,director,producer"
tt1240913,Outside the Window,Chuang wai,1973,108,Romance,6.5,49,actress,Brigitte Lin,actress
tt1240913,Outside the Window,Chuang wai,1973,108,Romance,6.5,49,actor,Li-Jen Chang,actor
tt1240913,Outside the Window,Chuang wai,1973,108,Romance,6.5,49,actor,Chi Hu,actor
tt12410066,Dear Husband,Dear Husband,2019,71,Romance,4.8,16,actor,Ajibola Ajibise,actor
tt12410066,Dear Husband,Dear Husband,2019,71,Romance,4.8,16,actress,Gbemi Oke,actress
tt12410066,Dear Husband,Dear Husband,2019,71,Romance,4.8,16,actress,Rukayat Adetona,actress
tt12410066,Dear Husband,Dear Husband,2019,71,Romance,4.8,16,actress,Doris Simeon,"actress,producer,casting_department"
tt12410066,Dear Husband,Dear Husband,2019,71,Romance,4.8,16,actor,Bayo Alawiye,"director,actor,producer"
tt12410066,Dear Husband,Dear Husband,2019,71,Romance,4.8,16,actor,Temitayo Abimbola,actor
tt12418270,A Christmas Tree Love Story,A Christmas Tree Love Story,2020,70,Romance,4.5,27,actress,Valerie Hines,actress
tt12418270,A Christmas Tree Love Story,A Christmas Tree Love Story,2020,70,Romance,4.5,27,actor,Joe Massingill,"actor,editor,director"
tt12418270,A Christmas Tree Love Story,A Christmas Tree Love Story,2020,70,Romance,4.5,27,actor,Gregory Piccirilli,"actor,writer"
tt12418270,A Christmas Tree Love Story,A Christmas Tree Love Story,2020,70,Romance,4.5,27,actress,Ashley Holliday Tavares,"actress,director,producer"
tt1243940,Little Sister-in-law,Xiao yi huai chun,1975,\N,Romance,5.8,7,actor,Chun-Hsiung Ko,"actor,director,producer"
tt1243940,Little Sister-in-law,Xiao yi huai chun,1975,\N,Romance,5.8,7,actress,Chi-Yu Chang,actress
tt1243940,Little Sister-in-law,Xiao yi huai chun,1975,\N,Romance,5.8,7,actress,Brigitte Lin,actress
tt1243940,Little Sister-in-law,Xiao yi huai chun,1975,\N,Romance,5.8,7,actress,Tai-Feng Hsia,"actress,music_department"
tt1244599,Namets!,Namets!,2008,\N,Romance,7.2,27,actress,Angel Jacob,"actress,producer"
tt1244599,Namets!,Namets!,2008,\N,Romance,7.2,27,actor,Christian Vasquez,"actor,producer"
tt1244599,Namets!,Namets!,2008,\N,Romance,7.2,27,actor,Dwight Gaston,"costume_designer,actor,writer"
tt1244599,Namets!,Namets!,2008,\N,Romance,7.2,27,actor,Peque Gallaga,"director,writer,actor"
tt12464902,Feel good to say goodbye,Feel good to say goodbye,2016,125,Romance,7.5,14,actor,Phuangphoo Paranyu,actor
tt12464902,Feel good to say goodbye,Feel good to say goodbye,2016,125,Romance,7.5,14,actor,Worapon Tapaopong,actor
tt12467352,Vidhan,Vidhan,2020,84,Romance,6.1,16,actor,Ankit Jaiswal,actor
tt12467352,Vidhan,Vidhan,2020,84,Romance,6.1,16,actor,Khusboo Mahato,actor
tt12467352,Vidhan,Vidhan,2020,84,Romance,6.1,16,actor,Anuj Jain,actor
tt12467352,Vidhan,Vidhan,2020,84,Romance,6.1,16,actor,Rohan Verma,"actor,writer"
tt12467352,Vidhan,Vidhan,2020,84,Romance,6.1,16,actor,Ranojoy Bishnu,actor
tt1247644,Breaking Upwards,Breaking Upwards,2009,88,Romance,6.1,1424,actress,Julie White,actress
tt1247644,Breaking Upwards,Breaking Upwards,2009,88,Romance,6.1,1424,actor,Daryl Wein,"director,actor,writer"
tt1247644,Breaking Upwards,Breaking Upwards,2009,88,Romance,6.1,1424,actress,Zoe Lister-Jones,"actress,writer,producer"
tt1247644,Breaking Upwards,Breaking Upwards,2009,88,Romance,6.1,1424,actress,Andrea Martin,"actress,writer,soundtrack"
tt1248227,Ela Cheppanu,Ela Cheppanu,2003,\N,Romance,6.4,95,actor,Giri Babu,"actor,director,writer"
tt1248227,Ela Cheppanu,Ela Cheppanu,2003,\N,Romance,6.4,95,actor,Brahmanandam,"actor,music_department,soundtrack"
tt1248227,Ela Cheppanu,Ela Cheppanu,2003,\N,Romance,6.4,95,actor,Siva Balaji,"actor,producer"
tt1248227,Ela Cheppanu,Ela Cheppanu,2003,\N,Romance,6.4,95,actor,Tanikella Bharani,"actor,writer,director"
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actress,Sundarabai,actress
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actor,R. Muthuraman,actor
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actor,T.S. Balaiah,actor
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actor,Nagesh,"actor,sound_department"
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actor,Shivaji Ganesan,"actor,producer,miscellaneous"
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actress,Sachu,actress
tt1248983,Ooty Varai Uravu,Ooty Varai Uravu,1967,157,Romance,8.0,67,actor,V.K. Ramasamy,"actor,producer,director"
tt12504020,Ghost Boyfriend,Ghost Boyfriend,2016,90,Romance,5.8,17,actor,Hao Lun Zhang,actor
tt12504020,Ghost Boyfriend,Ghost Boyfriend,2016,90,Romance,5.8,17,actor,Xu Chen Hu,actor
tt12506600,Mr. CEO is Falling in Love with Him,Mr. CEO is Falling in Love with Him,2017,103,Romance,5.8,5,actor,Lu Yi,actor
tt12506600,Mr. CEO is Falling in Love with Him,Mr. CEO is Falling in Love with Him,2017,103,Romance,5.8,5,actor,Mo Chen,actor
tt1251364,Rainbow,Rainbow,2008,\N,Romance,4.4,28,actress,Sonal Chauhan,"actress,music_department,soundtrack"
tt1251364,Rainbow,Rainbow,2008,\N,Romance,4.4,28,actress,Hema,actress
tt1251364,Rainbow,Rainbow,2008,\N,Romance,4.4,28,actress,Sindhu Menon,actress
tt1251364,Rainbow,Rainbow,2008,\N,Romance,4.4,28,actor,Raahul,actor
tt1252557,Candy Rain,Hua chi le na nv hai,2008,106,Romance,5.4,335,actress,Josephine A. Blankstein,"actress,make_up_department"
tt1252557,Candy Rain,Hua chi le na nv hai,2008,106,Romance,5.4,335,actress,Cheer Chen,"soundtrack,actress"
tt1252557,Candy Rain,Hua chi le na nv hai,2008,106,Romance,5.4,335,actress,Yang-kun Chen,actress
tt1252557,Candy Rain,Hua chi le na nv hai,2008,106,Romance,5.4,335,actress,Belle Hsin,"actress,editorial_department"
tt12531726,Yu xin he ren,Yu xin he ren,2018,108,Romance,7.3,12,actor,Jing Cheng Han,actor
tt12531726,Yu xin he ren,Yu xin he ren,2018,108,Romance,7.3,12,actor,Jia Jian Zhen,actor
tt12531726,Yu xin he ren,Yu xin he ren,2018,108,Romance,7.3,12,actor,Yue Chen Meng,actor
tt12546872,This Little Love of Mine,This Little Love of Mine,2021,91,Romance,5.3,2792,actress,Saskia Hampele,actress
tt12546872,This Little Love of Mine,This Little Love of Mine,2021,91,Romance,5.3,2792,actor,Liam McIntyre,"actor,writer,producer"
tt12546872,This Little Love of Mine,This Little Love of Mine,2021,91,Romance,5.3,2792,actor,Sam Arnold,actor
tt12546872,This Little Love of Mine,This Little Love of Mine,2021,91,Romance,5.3,2792,actress,Lynn Gilmartin,"producer,actress"
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actor,Mahesh Shahdadpuri,actor
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actress,Sarita Ravi,actress
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actress,Suzanne Bernert,actress
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actor,Lance Windleburn,actor
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actor,Christopher Davison,actor
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actor,Nitin Mirani,actor
tt12549904,Destined Hearts,Destined Hearts,2020,101,Romance,6.2,11,actor,Ashok Deshpande,actor
tt12569318,Bed Room,Bed Room,2007,81,Romance,8.9,14,actress,Sapna Sappu,"actress,producer,director"
tt12569318,Bed Room,Bed Room,2007,81,Romance,8.9,14,actor,Vinod Tripathi,"actor,writer,director"
tt12569318,Bed Room,Bed Room,2007,81,Romance,8.9,14,actor,Anil Nagrath,"actor,assistant_director,miscellaneous"
tt12569318,Bed Room,Bed Room,2007,81,Romance,8.9,14,actor,Amit Pachori,"actor,producer"
tt12576274,MMS Kand,MMS Kand,2014,99,Romance,7.5,23,actress,Sapna Sappu,"actress,producer,director"
tt12587454,There Is a Japanese Woman in My Room,There Is a Japanese Woman in My Room,2019,102,Romance,8.2,27,actress,DjMao,actress
tt12587454,There Is a Japanese Woman in My Room,There Is a Japanese Woman in My Room,2019,102,Romance,8.2,27,actress,Soo Lee,actress
tt12587454,There Is a Japanese Woman in My Room,There Is a Japanese Woman in My Room,2019,102,Romance,8.2,27,actress,Yeon-woo Sin,actress
tt12587782,Young Aunt 3,Young Aunt 3,2020,78,Romance,6.7,8,actress,Sae Bom,actress
tt12587782,Young Aunt 3,Young Aunt 3,2020,78,Romance,6.7,8,actor,Si Woo,
tt1258805,Ullasanga Utsahanga,Ullasanga Utsahanga,2008,154,Romance,6.9,321,actor,Yasho Sagar,actor
tt1258805,Ullasanga Utsahanga,Ullasanga Utsahanga,2008,154,Romance,6.9,321,actress,Apoorva,actress
tt1258805,Ullasanga Utsahanga,Ullasanga Utsahanga,2008,154,Romance,6.9,321,actress,Sneha Ullal,actress
tt1258805,Ullasanga Utsahanga,Ullasanga Utsahanga,2008,154,Romance,6.9,321,actor,Ananth,actor
tt1260565,Passport to Love,Chuyen tình xa xu,2009,120,Romance,6.5,172,actress,Ngoc Diep,actress
tt1260565,Passport to Love,Chuyen tình xa xu,2009,120,Romance,6.5,172,actor,Binh Minh,actor
tt1260565,Passport to Love,Chuyen tình xa xu,2009,120,Romance,6.5,172,actress,Kathy Uyen,"actress,director,writer"
tt1260565,Passport to Love,Chuyen tình xa xu,2009,120,Romance,6.5,172,actor,Huy Khanh,actor
tt1260682,Prelude to Happiness,Prelude to Happiness,1975,90,Romance,5.4,23,actor,Gary Lee Davis,"actor,stunts"
tt1260682,Prelude to Happiness,Prelude to Happiness,1975,90,Romance,5.4,23,actor,Allen Ross,actor
tt1260682,Prelude to Happiness,Prelude to Happiness,1975,90,Romance,5.4,23,actress,Carol Sowa,actress
tt1260682,Prelude to Happiness,Prelude to Happiness,1975,90,Romance,5.4,23,actress,Susan Mulhollan,actress
tt1260682,Prelude to Happiness,Prelude to Happiness,1975,90,Romance,5.4,23,actress,Rose Petra,actress
tt12613748,Prem Tame,Prem Tame,2021,125,Romance,5.2,362,actress,Sweta Mishra,actress
tt12613748,Prem Tame,Prem Tame,2021,125,Romance,5.2,362,actor,Debojit Roy,"actor,director,producer"
tt12613748,Prem Tame,Prem Tame,2021,125,Romance,5.2,362,actress,Susmita Chatterjee,actress
tt12613748,Prem Tame,Prem Tame,2021,125,Romance,5.2,362,actress,Kankana Chakraborty,"actress,director,writer"
tt12613748,Prem Tame,Prem Tame,2021,125,Romance,5.2,362,actor,Soumya Mukherjee,actor
tt12625184,I Don't Like Younger Men,I Don't Like Younger Men,2017,82,Romance,7.1,11,actor,Min-Sang An,actor
tt12625184,I Don't Like Younger Men,I Don't Like Younger Men,2017,82,Romance,7.1,11,actress,Won-i Seo,actress
tt12625310,Voyeurism,Voyeurism,2016,100,Romance,3.8,6,actor,Lee Gi-woong,
tt12625310,Voyeurism,Voyeurism,2016,100,Romance,3.8,6,actor,Gong Teyu,actor
tt12625310,Voyeurism,Voyeurism,2016,100,Romance,3.8,6,actress,Choi Sung-hee,"actress,soundtrack"
tt12625310,Voyeurism,Voyeurism,2016,100,Romance,3.8,6,actress,Tsukasa Aoi,actress
tt12625310,Voyeurism,Voyeurism,2016,100,Romance,3.8,6,actress,Lee Yoon-Seon,actress
tt12625380,Swapping Wives,Swapping Wives,2017,87,Romance,4.4,11,actress,Se-ri Baek,actress
tt12651550,Tu Mo Love Story 2,Tu Mo Love Story 2,2019,\N,Romance,8.0,17,actress,Bhoomika Dash,actress
tt12651550,Tu Mo Love Story 2,Tu Mo Love Story 2,2019,\N,Romance,8.0,17,actor,Swaraj Dash,actor
tt1265702,The Gift from Heaven,Tenshi ga kureta mono,2007,115,Romance,7.6,6,actress,Rin Asuka,actress
tt1265702,The Gift from Heaven,Tenshi ga kureta mono,2007,115,Romance,7.6,6,actress,Yuki Shimizu,actress
tt1265702,The Gift from Heaven,Tenshi ga kureta mono,2007,115,Romance,7.6,6,actor,Akira Kagimoto,actor
tt1265702,The Gift from Heaven,Tenshi ga kureta mono,2007,115,Romance,7.6,6,actress,Junko Hamaguchi,actress
tt12660372,Onbathu Kuzhi Sampath,Onbathu Kuzhi Sampath,2020,127,Romance,7.7,56,actor,Appukutty,actor
tt12660372,Onbathu Kuzhi Sampath,Onbathu Kuzhi Sampath,2020,127,Romance,7.7,56,actor,Sivabalan,actor
tt12660372,Onbathu Kuzhi Sampath,Onbathu Kuzhi Sampath,2020,127,Romance,7.7,56,actor,Balaji Maharaja,actor
tt12660372,Onbathu Kuzhi Sampath,Onbathu Kuzhi Sampath,2020,127,Romance,7.7,56,actress,Nikhila Vimal,"actress,producer"
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actor,Idward,actor
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actress,Amira Fatthi,actress
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actress,Magda El-Khatib,"actress,producer"
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actor,Youssef Hayek,actor
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actress,Hanan Turk,actress
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actor,Amr Waked,"actor,producer,director"
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actor,Khaled Sarhan,"actor,writer"
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actor,Ahmed Falawkas,actor
tt12673566,Special relationships,Special relationships,2006,105,Romance,4.8,12,actor,Tamer Abdelmonem,"actor,writer,producer"
tt1268294,Tricks of Love,Tricks of a Woman,2008,81,Romance,3.8,256,actress,Natasha Lyonne,"actress,writer,producer"
tt1268294,Tricks of Love,Tricks of a Woman,2008,81,Romance,3.8,256,actor,Scott Elrod,"actor,producer"
tt1268294,Tricks of Love,Tricks of a Woman,2008,81,Romance,3.8,256,actor,Vincent Pastore,"actor,producer"
tt1268294,Tricks of Love,Tricks of a Woman,2008,81,Romance,3.8,256,actress,Elika Portnoy,"producer,actress,writer"
tt12683660,The Silversmith (În umbra lui Shakespeare),The Silversmith (În umbra lui Shakespeare),2020,\N,Romance,6.4,14,actor,Marian Baroian,
tt12683660,The Silversmith (În umbra lui Shakespeare),The Silversmith (În umbra lui Shakespeare),2020,\N,Romance,6.4,14,actor,Ioan Mircea Farcas,actor
tt12683660,The Silversmith (În umbra lui Shakespeare),The Silversmith (În umbra lui Shakespeare),2020,\N,Romance,6.4,14,actor,Alexandru Stan,actor
tt12691830,A Love Song,A Love Song,2022,81,Romance,6.9,837,actress,Michelle Wilson,actress
tt12691830,A Love Song,A Love Song,2022,81,Romance,6.9,837,actor,Wes Studi,"actor,producer,soundtrack"
tt12691830,A Love Song,A Love Song,2022,81,Romance,6.9,837,actress,Benja K. Thomas,actress
tt12691830,A Love Song,A Love Song,2022,81,Romance,6.9,837,actress,Dale Dickey,"actress,soundtrack"
tt12718416,Marino y Esmeralda,Marino y Esmeralda,2020,85,Romance,7.7,11,actor,Luis Garza,"producer,director,writer"
tt12718416,Marino y Esmeralda,Marino y Esmeralda,2020,85,Romance,7.7,11,actress,Stéphanie Rose,actress
tt12728214,L'instant présent,L'instant présent,2021,83,Romance,4.9,8,actor,Florian Hessique,"actor,writer,director"
tt12728214,L'instant présent,L'instant présent,2021,83,Romance,4.9,8,actor,Martin Lamotte,"actor,writer,director"
tt12728214,L'instant présent,L'instant présent,2021,83,Romance,4.9,8,actress,Alice Raucoules,actress
tt12744088,A Day in the Life of a Teddy Bear,A Day in the Life of a Teddy Bear,2022,105,Romance,7.6,70,actor,Wang Huikai,actor
tt12744088,A Day in the Life of a Teddy Bear,A Day in the Life of a Teddy Bear,2022,105,Romance,7.6,70,actor,Jiaqi Feng,actor
tt12744088,A Day in the Life of a Teddy Bear,A Day in the Life of a Teddy Bear,2022,105,Romance,7.6,70,actress,Hua Tu,"actress,art_department"
