id,titulopincipal,titulooriginal,anolancamento,tempominutos,genero,notamedia,numerovotos
tt6374976,I Am Sorry Mathe Banni Preethsona,I Am Sorry Mathe Banni Preethsona,2011,\N,Romance,7.9,12
tt6374976,I Am Sorry Mathe Banni Preethsona,I Am Sorry Mathe Banni Preethsona,2011,\N,Romance,7.9,12
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9
tt6375006,Junior Chainz,Junior Chainz,2018,92,Romance,6.2,9
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9
tt6389500,See You Again in Distant Love,See You Again in Distant Love,2016,90,Romance,7.6,9
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,\N,Romance,7.1,76
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,\N,Romance,7.1,76
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,\N,Romance,7.1,76
tt6393284,A Touch of Stardust,A Touch of Stardust,2017,\N,Romance,7.1,76
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56
tt6400696,Oh Yaara Ainvayi Ainvayi Lut Gaya,Oh Yaara Ainvayi Ainvayi Lut Gaya,2015,118,Romance,4.1,56
tt6409234,Vrundavan,Vrundavan,2016,\N,Romance,7.5,28
tt6409234,Vrundavan,Vrundavan,2016,\N,Romance,7.5,28
tt6409234,Vrundavan,Vrundavan,2016,\N,Romance,7.5,28
tt6409234,Vrundavan,Vrundavan,2016,\N,Romance,7.5,28
tt6409234,Vrundavan,Vrundavan,2016,\N,Romance,7.5,28
tt6409234,Vrundavan,Vrundavan,2016,\N,Romance,7.5,28
tt6413312,Zero Point Five Love,Zero Point Five Love,2014,79,Romance,6.4,24
tt6413312,Zero Point Five Love,Zero Point Five Love,2014,79,Romance,6.4,24
tt6413312,Zero Point Five Love,Zero Point Five Love,2014,79,Romance,6.4,24
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40
tt6414392,Dulcinea,Dulcinea,2019,98,Romance,6.8,40
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423542,Spicy Hot in Love,Ai qing ma la tang,2016,98,Romance,4.4,5
tt6423596,Myanmar in Love with Bangkok,Myanmar in Love with Bangkok,2014,\N,Romance,8.2,11
tt6425106,Jibon Songi,Jibon Songi,1996,\N,Romance,6.8,5
tt6425106,Jibon Songi,Jibon Songi,1996,\N,Romance,6.8,5
tt6425106,Jibon Songi,Jibon Songi,1996,\N,Romance,6.8,5
tt6425106,Jibon Songi,Jibon Songi,1996,\N,Romance,6.8,5
tt6427442,Su Menh Trai Tim,Su Menh Trai Tim,2016,100,Romance,5.9,15
tt6427442,Su Menh Trai Tim,Su Menh Trai Tim,2016,100,Romance,5.9,15
tt6427442,Su Menh Trai Tim,Su Menh Trai Tim,2016,100,Romance,5.9,15
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341
tt6431324,"I'm Drunk, I Love You","I'm Drunk, I Love You.",2017,140,Romance,7.2,341
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6434084,Labirinty lyubvi,Labirinty lyubvi,2016,90,Romance,5.5,24
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6438340,Lyubovniki,Lyubovniki,2006,96,Romance,7.0,12
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26
tt6445398,I Don't Luv U,I Don't Luv U,2013,120,Romance,6.5,26
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5
tt6449976,Elanne Starlight,Elanne Starlight,2016,89,Romance,2.0,5
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,\N,Romance,7.5,32
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,\N,Romance,7.5,32
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,\N,Romance,7.5,32
tt6465984,Water in a Broken Glass,Water in a Broken Glass,2018,\N,Romance,7.5,32
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27
tt6518886,Love Is a Broadway Hit,Qing yu Man Ha Dun,2017,103,Romance,5.2,27
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37
tt6520962,Stan the Man,Stan the Man,2020,97,Romance,7.5,37
tt6523068,"U, Me Aur Ghar","U, Me Aur Ghar",2017,90,Romance,6.5,61
tt6523068,"U, Me Aur Ghar","U, Me Aur Ghar",2017,90,Romance,6.5,61
tt6523068,"U, Me Aur Ghar","U, Me Aur Ghar",2017,90,Romance,6.5,61
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12
tt6562428,Koto Shopno Koto Asha,Koto Shopno Koto Asha,2017,140,Romance,4.6,12
tt6567840,Kaal Kg Preethi,Kaal Kg Preethi,2017,114,Romance,6.1,453
tt6567840,Kaal Kg Preethi,Kaal Kg Preethi,2017,114,Romance,6.1,453
tt6571586,Khalaghar,Khalaghar,2016,\N,Romance,7.0,5
tt6571586,Khalaghar,Khalaghar,2016,\N,Romance,7.0,5
tt6571586,Khalaghar,Khalaghar,2016,\N,Romance,7.0,5
tt6571586,Khalaghar,Khalaghar,2016,\N,Romance,7.0,5
tt6571586,Khalaghar,Khalaghar,2016,\N,Romance,7.0,5
tt6620138,Love Sasha,Love Sasha,2017,\N,Romance,7.3,20
tt6620138,Love Sasha,Love Sasha,2017,\N,Romance,7.3,20
tt6620138,Love Sasha,Love Sasha,2017,\N,Romance,7.3,20
tt6620138,Love Sasha,Love Sasha,2017,\N,Romance,7.3,20
tt6620138,Love Sasha,Love Sasha,2017,\N,Romance,7.3,20
tt6620138,Love Sasha,Love Sasha,2017,\N,Romance,7.3,20
tt6630980,Adarer Bon,Adarer Bon,1997,141,Romance,5.8,6
tt6630980,Adarer Bon,Adarer Bon,1997,141,Romance,5.8,6
tt6630980,Adarer Bon,Adarer Bon,1997,141,Romance,5.8,6
tt6630980,Adarer Bon,Adarer Bon,1997,141,Romance,5.8,6
tt6630980,Adarer Bon,Adarer Bon,1997,141,Romance,5.8,6
tt6630980,Adarer Bon,Adarer Bon,1997,141,Romance,5.8,6
tt6632208,Talav,Talav,2017,112,Romance,8.3,8
tt6632208,Talav,Talav,2017,112,Romance,8.3,8
